endTime,artistName,trackName,msPlayed
2020-10-03 00:46,DECAP,All I Ever Wanted - DECAP Remix,0
2020-10-03 00:46,Young Franco,Drop Your Love (feat. Dirty Radio),782
2020-10-03 00:46,Anderson .Paak,Make It Better (feat. Smokey Robinson),0
2020-10-03 00:46,Starz,Do Ya Like!,0
2020-10-03 00:46,Big Wild,La Brisa,0
2020-10-03 00:46,Parcels,Tieduprightnow,1155
2020-10-03 00:46,Fruit Bats,The Bottom of It,1007
2020-10-03 00:50,Bear Hands,Like Me Like That,230226
2020-10-03 00:52,Bevan,P.T.L.,8931
2020-10-03 00:52,Perfect Confusion,Make Peace and be Free,3714
2020-10-03 00:52,Action Bronson,Bonzai / Terry - From Spotify Studios NYC,140829
2020-10-03 00:56,Young Franco,Otherside,224004
2020-10-03 01:14,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),78715
2020-10-03 01:40,Guggenz,This Love I’ve Met,1398
2020-10-03 01:40,AtariJones,Lunch ' N ' Breakfast Original remix,1017
2020-10-03 01:40,The Hip Abduction,Driving for the Sun,872
2020-10-03 01:40,Foreign Air,Call off the Dogs,0
2020-10-03 01:40,Ron Gallo,"Young Lady, You're Scaring Me",1244
2020-10-03 01:40,Moon Boots,I Want Your Attention,5734
2020-10-03 01:40,Ginger Root,B4,3069
2020-10-03 01:40,Vanilla Gorilla,Tropicana,1673
2020-10-03 01:40,Vanilla Gorilla,Tropicana,530
2020-10-03 01:40,VHS Collection,Ghost,1652
2020-10-03 01:40,Brock Berrigan,September 22nd,1330
2020-10-03 01:40,Night Moves,Border On Border,222
2020-10-03 01:40,Night Moves,Border On Border,3668
2020-10-03 01:40,Mark Ronson,Then There Were Two,6764
2020-10-03 01:40,Manwolves,Weather Is Warm,806
2020-10-03 01:40,NEIKED,Sexual,1302
2020-10-03 01:40,SNBRN,You Got Me,2011
2020-10-03 01:40,Big Wild,I Just Wanna,1042
2020-10-03 01:44,Soleima,Breathe (feat. Hoodboi),187931
2020-10-03 01:44,Soleima,Cheers for the Tears,15635
2020-10-03 01:47,Soleima,Grind (feat. Yoshi Flower),163374
2020-10-03 01:50,Soleima,Roses,187766
2020-10-03 01:53,Soleima,Low Life,179995
2020-10-03 02:10,Sango,Maluco,64060
2020-10-03 03:20,Mac Miller,Self Care,345133
2020-10-03 03:23,Mac Miller,Weekend (feat. Miguel),208080
2020-10-03 03:28,Magic City Hippies,SPF,161044
2020-10-03 03:28,Mac Miller,100 Grandkids,1650
2020-10-03 03:28,Mac Miller,100 Grandkids,278506
2020-10-03 03:28,Mac Miller,Circles,420
2020-10-03 03:28,Mac Miller,Circles,8660
2020-10-03 03:28,Mac Miller,Suplexes Inside of Complexes and Duplexes,880
2020-10-03 03:28,Mac Miller,Jump,980
2020-10-03 03:30,Mac Miller,Hurt Feelings,109610
2020-10-03 03:34,Mac Miller,That's On Me,11494
2020-10-03 03:34,Mac Miller,Hurt Feelings,228509
2020-10-03 03:37,Mac Miller,Weekend (feat. Miguel),208080
2020-10-03 03:39,Mac Miller,Matches,113370
2020-10-03 03:43,Illa J,Enjoy the Ride,233736
2020-10-03 03:46,SEBASTIAN PAUL,TROJAN HORSE,15673
2020-10-03 03:46,Calimossa,Heater Beater,183953
2020-10-03 03:46,Parcels,Tieduprightnow,1708
2020-10-03 03:47,Rookie Season,Got a Feelin',1708
2020-10-03 03:50,Harrison Sands,Glow,193548
2020-10-03 03:50,Noname,Song 32,1197
2020-10-03 03:50,Lenny Kravitz,Low,40307
2020-10-03 03:55,Tame Impala,Lost In Yesterday,249587
2020-10-03 03:59,strongboi,strongboi,16316
2020-10-03 03:59,Berhana,Grey Luh,261103
2020-10-03 04:02,Dacey,Sidewalks,186671
2020-10-03 04:08,Noname,"Shadow Man (feat. Phoelix, Smino & Saba)",311000
2020-10-03 04:10,austenyo,personova,174545
2020-10-03 04:15,FKJ,Better Give U Up,256800
2020-10-03 04:19,L'Impératrice,Vanille fraise,238183
2020-10-03 04:22,Coastal,Pocket Love,202606
2020-10-03 04:26,Wiley from Atlanta,Pink Skies (Demo),223101
2020-10-03 04:31,Phony Ppl,Why iii Love The Moon.,331827
2020-10-03 04:35,McFabulous,I Live Above the Hobby Shop,221391
2020-10-03 05:46,No Suits,Sue,185706
2020-10-03 22:42,Sango,Maluco,4846
2020-10-03 22:45,Apollo Brown,Can't Lose,204042
2020-10-03 22:46,Guantanamo Bay Surf Club,Halves and Quarters,18763
2020-10-03 22:46,DROELOE,Homebound,553
2020-10-03 22:46,Pepper,B.O.O.T.,1333
2020-10-03 22:50,Pepper,B.O.O.T.,248360
2020-10-03 23:04,DROELOE,Homebound,182162
2020-10-03 23:13,Blunted Beatz,Never Give Up,0
2020-10-03 23:13,IshDARR,They Lost Me,1465
2020-10-03 23:17,SLik d,My Lady,230355
2020-10-03 23:21,Terraplane Sun,Get Me Golden,234613
2020-10-03 23:25,Adhoc,Paradise Loft,218753
2020-10-03 23:26,FKJ,Risk,1828
2020-10-03 23:26,Hiatus Kaiyote,Molasses,89153
2020-10-03 23:26,Blended Babies,Family (Blended Babies Remix) [feat. Chance the Rapper & Vic Mensa],7462
2020-10-03 23:26,Magic City Hippies,Four of a Kind,9944
2020-10-03 23:27,Action Bronson,Easy Rider,1510
2020-10-03 23:27,Lou Phelps,Rent Is Due (feat. Key!),537
2020-10-03 23:27,Lou Phelps,Rent Is Due (feat. Key!),5024
2020-10-03 23:27,Pat Lok,Might Be on Fire,2323
2020-10-03 23:27,Two Another,Keeping Me Under,342
2020-10-03 23:27,Two Another,Keeping Me Under,443
2020-10-03 23:27,Blended Babies,Nearly Blind (Ahh Ahh Ahh) [feat. Jonathan Chapman],1763
2020-10-03 23:27,Against All Logic,Now U Got Me Hooked,2461
2020-10-03 23:30,Two Another,Keeping Me Under,218926
2020-10-03 23:31,Kartell,Pantera,2399
2020-10-03 23:31,Shoos Off,Tropic Motel,3086
2020-10-03 23:31,Fela Kuti,Water No Get Enemy - Edit,1415
2020-10-03 23:31,Pat Lok,Might Be on Fire,12689
2020-10-03 23:31,Reva DeVito,THE MOVE - prod. KAYTRANADA,1134
2020-10-03 23:35,Thane,Responsibilities,2856
2020-10-03 23:35,Rex Orange County,Uno,3515
2020-10-03 23:35,Rad Cat,without u,1191
2020-10-03 23:35,The Dip,Sure Don't Miss You,4842
2020-10-03 23:35,Hippie Sabotage,Your Soul,1227
2020-10-03 23:35,Anthony B,Chill Out,242173
2020-10-03 23:35,Johnson&Jonson,Hold On John - Bonus,2898
2020-10-03 23:35,Generationals,I Turned My Back on the Written Word,12147
2020-10-03 23:35,Ms. Lauryn Hill,Doo Wop (That Thing),2995
2020-10-03 23:35,Boat Club,All the Time,2568
2020-10-03 23:39,Whitney,Golden Days,242093
2020-10-03 23:50,William Bolton,Good,740
2020-10-04 22:08,Atlas Road Crew,Morning Eyes,10927
2020-10-04 22:08,Hot Chip,Look At Where We Are,7020
2020-10-04 22:08,Tim Ayre,Laxx,4592
2020-10-04 22:08,TOKiMONSTA,Put It Down (feat. Anderson .Paak & KRNE) [Exile Remix],1432
2020-10-04 22:08,Soft Powers,Palm Nights,2065
2020-10-04 22:08,Anderson .Paak,Winners Circle,1760
2020-10-04 22:12,Robotaki,Brooklyn '95,217500
2020-10-04 22:13,Kid Cudi,Mojo So Dope,5012
2020-10-04 22:13,Whethan,Can't Hide,1408
2020-10-04 22:13,Shafiq Husayn,It’s Better For You,0
2020-10-04 22:13,Whitney,Valleys (My Love),85816
2020-10-04 22:13,Guster,Satellite - JordanXL Remix,2208
2020-10-04 22:13,Cool Company,Call You Back,2189
2020-10-04 22:13,Nick Lutsko,Cherry Red Medicine,2604
2020-10-04 22:13,ANIMA!,Blood,550
2020-10-04 22:14,Gramatik,Native Son Prequel - Jenaux Remix,34984
2020-10-04 22:18,Magic City Hippies,Fanfare,264000
2020-10-04 22:33,Magic City Hippies,Franny,6786
2020-10-04 23:04,Magic City Hippies,Franny,113294
2020-10-04 23:26,Magic City Hippies,Franny,4842
2020-10-04 23:30,Magic City Hippies,Franny,190628
2020-10-04 23:32,Magic City Hippies,Body Like a Weapon - Instrumental,135203
2020-10-04 23:35,Kid Cudi,Mojo So Dope,814
2020-10-04 23:35,Hippo Campus,Bambi,7214
2020-10-04 23:35,Anderson .Paak,Celebrate,1908
2020-10-04 23:35,Harlem Shakes,Strictly Game,1855
2020-10-04 23:35,Slam Dunk'd,No Price (feat. Chromeo & Al-P) - Dr Packer Remix,965
2020-10-04 23:35,Magic City Hippies,What Would I Do,169000
2020-10-04 23:35,Magic City Hippies,Four of a Kind,9503
2020-10-04 23:39,Kid Cudi,Mojo So Dope,4272
2020-10-04 23:39,Kognitif,Yeah Yeah Yeah,1556
2020-10-04 23:39,Anderson .Paak,Celebrate,226187
2020-10-04 23:39,KLOE,Teenage Craze (SACHI Remix),1068
2020-10-04 23:43,Kognitif,Yeah Yeah Yeah,248049
2020-10-04 23:47,KLOE,Teenage Craze (SACHI Remix),214240
2020-10-04 23:51,Rejjie Snow,Désolé,233987
2020-10-04 23:54,Mk.gee,Roll with the Punches,226646
2020-10-04 23:58,Valaire,I Wanna,236200
2020-10-05 00:15,Life in Film,Get Closer,95538
2020-10-05 03:30,digitalluc,003,124307
2020-10-05 03:32,lōland,aoi,141155
2020-10-05 03:33,Idealism,Both of Us,86215
2020-10-05 03:35,Avocuddle,In the forest thou shalt see,97412
2020-10-05 03:37,Leavv,Driftwood,130938
2020-10-05 03:38,Slumberville,Lonely in London,37303
2020-10-05 03:39,Kupla,Rose Garden,110782
2020-10-05 03:41,Kavv,Now That You're Gone,104597
2020-10-05 03:44,Moo Latte,Dive,153008
2020-10-05 03:46,Ahe Bane,Hawaii,120789
2020-10-05 03:48,Önigirisu,Affection,163606
2020-10-05 03:50,yeyts.,In Here.,87739
2020-10-05 03:52,popadiclo,Plane crash in Paradise,115033
2020-10-05 03:53,oofoe,violet,61547
2020-10-05 03:55,Ameba,August,107466
2020-10-05 03:57,Smoke Trees,Y,146596
2020-10-05 03:58,Beaumont,Earth,69360
2020-10-05 03:59,Styn,Flor Passionis,60857
2020-10-05 04:01,Flitz&Suppe,Well Known Place,106865
2020-10-05 04:02,Wun Two,Yeah,58463
2020-10-05 04:04,Shingo Sekiguchi,North Wing,127080
2020-10-05 04:06,[ocean jams],Cosmonautica,135795
2020-10-05 04:08,"Sarah, the Illstrumentalist",Green Aventurine,142259
2020-10-05 04:09,Lightfoot,Digital Wallpaper,33500
2020-10-05 17:38,Bret Weinstein | DarkHorse Podcast,Bret and Heather 48th DarkHorse Podcast Livestream: Give Everybody Eat!,568820
2020-10-05 20:43,Bret Weinstein | DarkHorse Podcast,Bret and Heather 48th DarkHorse Podcast Livestream: Give Everybody Eat!,3843452
2020-10-06 01:05,ZHU,Cocaine Model,255093
2020-10-06 01:07,Two Door Cinema Club,Undercover Martyn,167773
2020-10-06 01:07,Keane,Somewhere Only We Know,5201
2020-10-06 01:10,Dr. Dog,Nellie,142052
2020-10-06 01:13,Dirty Heads,Lay Me Down,215147
2020-10-06 01:23,Kanye West,Runaway,547733
2020-10-06 01:23,Maroon 5,Harder To Breathe,4226
2020-10-06 01:26,Kanye West,Everything I Am,227893
2020-10-06 01:27,The Head and the Heart,Lost in My Mind,44617
2020-10-06 01:30,Kanye West,Good Morning,195093
2020-10-06 01:33,Kanye West,Champion,167600
2020-10-06 01:38,Kanye West,Stronger,311867
2020-10-06 01:42,Kanye West,I Wonder,243440
2020-10-06 01:46,Kanye West,Good Life,207000
2020-10-06 01:50,Kanye West,Can't Tell Me Nothing,271600
2020-10-06 01:54,Kanye West,Barry Bonds,204307
2020-10-06 01:55,Kanye West,Drunk and Hot Girls,57610
2020-10-06 01:59,Kanye West,Flashing Lights,237507
2020-10-06 02:03,Kanye West,Everything I Am,227893
2020-10-06 02:06,Kanye West,The Glory,212707
2020-10-06 02:09,Kanye West,Homecoming,203493
2020-10-06 02:14,Kanye West,Big Brother,287573
2020-10-06 02:15,Kanye West,Wake Up Mr. West,38918
2020-10-06 02:18,Kanye West,Heard 'Em Say,203733
2020-10-06 02:22,Kanye West,Touch The Sky,236600
2020-10-06 02:26,Kanye West,Skit #1,33573
2020-10-06 02:26,Kanye West,Gold Digger,207627
2020-10-06 03:30,Kanye West,My Way Home,866
2020-10-06 03:30,The Black Keys,Lo/Hi,2056
2020-10-06 03:30,Kanye West,Drive Slow,149878
2020-10-06 03:33,joan,all the way,186609
2020-10-06 03:36,Hippo Campus,Bambi,194400
2020-10-06 03:40,Vista Kicks,Gotta Get Away,230000
2020-10-06 03:42,Little Dragon,Are You Feeling Sad?,1753
2020-10-06 03:42,LCD Soundsystem,I Can Change,151236
2020-10-06 03:43,Rumspringa,Shak'em Loose Tonight,8266
2020-10-06 03:44,Neon Trees,Used To Like,106018
2020-10-06 03:48,The Strokes,Selfless,222093
2020-10-06 03:52,No Suits,William Foe,230260
2020-10-06 03:56,PREACHERVAN,Better Not Together,235531
2020-10-06 04:42,The Arcs,Chains of Love,88516
2020-10-07 00:03,Lakim,Suavemente,238635
2020-10-07 00:04,Lakim,Suavemente,45157
2020-10-07 21:43,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,1637859
2020-10-07 22:05,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,0
2020-10-07 22:25,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,0
2020-10-07 22:49,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,0
2020-10-07 23:47,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,0
2020-10-08 00:31,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,3571680
2020-10-09 00:24,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,1383019
2020-10-09 01:38,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,774428
2020-10-09 02:01,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,0
2020-10-09 02:17,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,926070
2020-10-09 02:20,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,0
2020-10-09 19:40,Spoon,The Underdog,3236
2020-10-09 19:44,The Movement,Set Sail,216476
2020-10-09 19:47,Arctic Monkeys,R U Mine?,201726
2020-10-09 19:47,A$AP Rocky,Fashion Killa,13251
2020-10-09 20:54,Breakbot,Baby I'm Yours - feat. Irfrane,191100
2020-10-09 21:57,The Joe Rogan Experience,#1546 - Evan Hafer & Mat Best,0
2020-10-09 21:58,The Joe Rogan Experience,#1545 - W. Keith Campbell,37640
2020-10-09 22:53,The Unspeakable Podcast,Inspecting The Machinery of Identity Politics: A Conversation with Writer and Scholar Laurent Dubreuil,3315480
2020-10-09 22:59,The Joe Rogan Experience,#1545 - W. Keith Campbell,0
2020-10-09 22:59,The Joe Rogan Experience,#1545 - W. Keith Campbell,294832
2020-10-09 23:06,The Joe Rogan Experience,#1545 - W. Keith Campbell,0
2020-10-09 23:06,The Joe Rogan Experience,#1545 - W. Keith Campbell,9622
2020-10-09 23:06,The Joe Rogan Experience,#1545 - W. Keith Campbell,216889
2020-10-09 23:09,The Joe Rogan Experience,#1545 - W. Keith Campbell,211860
2020-10-09 23:10,The Joe Rogan Experience,#1545 - W. Keith Campbell,0
2020-10-09 23:14,The Joe Rogan Experience,#1545 - W. Keith Campbell,0
2020-10-09 23:17,The Joe Rogan Experience,#1545 - W. Keith Campbell,0
2020-10-09 23:19,The Joe Rogan Experience,#1545 - W. Keith Campbell,0
2020-10-09 23:23,The Joe Rogan Experience,#1545 - W. Keith Campbell,0
2020-10-10 00:17,The Joe Rogan Experience,#1545 - W. Keith Campbell,1742291
2020-10-10 18:46,Bakar,Hell N Back,213573
2020-10-10 18:59,Franz Ferdinand,Take Me Out,96208
2020-10-10 19:20,Franz Ferdinand,Take Me Out,692
2020-10-10 19:23,ODESZA,Sun Models (feat. Madelyn Grant),160000
2020-10-10 19:23,Capital Cities,Safe And Sound,19732
2020-10-10 19:23,Kendrick Lamar,"Bitch, Don’t Kill My Vibe",1237
2020-10-10 19:27,Miike Snow,Animal,231085
2020-10-10 22:12,ScHoolboy Q,Collard Greens,1690
2020-10-10 22:15,Rebelution,Count Me In,189613
2020-10-10 22:16,Kendrick Lamar,Blow My High (Members Only),2184
2020-10-10 22:16,Phoenix,Lisztomania,2344
2020-10-10 22:16,Arctic Monkeys,Mardy Bum,1017
2020-10-10 22:16,Arctic Monkeys,Mardy Bum,0
2020-10-10 22:16,Death Cab for Cutie,I Will Follow You into the Dark,1280
2020-10-10 22:16,Kendrick Lamar,Money Trees,1263
2020-10-10 22:16,Maroon 5,One More Night,10475
2020-10-10 22:16,STRFKR,Kahlil Gibran,673
2020-10-10 22:16,STRFKR,Kahlil Gibran,1371
2020-10-10 22:16,Mac Miller,Fight the Feeling,1844
2020-10-10 22:16,Phoenix,1901,1378
2020-10-10 22:20,Maroon 5,Moves Like Jagger - Studio Recording From The Voice Performance,1088
2020-10-10 22:20,Breakbot,Baby I'm Yours - feat. Irfrane,1201
2020-10-10 22:20,Kanye West,Heartless,21344
2020-10-10 22:20,Hippo Campus,Suicide Saturday,979
2020-10-10 22:20,Kendrick Lamar,Poetic Justice,801
2020-10-10 22:20,Rebelution,Safe and Sound,229493
2020-10-10 22:20,Unknown Mortal Orchestra,So Good At Being in Trouble,1888
2020-10-10 22:20,Lipps Inc.,Funkytown,1534
2020-10-10 23:04,The Kooks,Naive,113201
2020-10-10 23:04,The Strokes,You Only Live Once,2302
2020-10-10 23:38,Sylvan Esso,Coffee,492
2020-10-10 23:38,Kendrick Lamar,Backseat Freestyle,660
2020-10-10 23:38,Kanye West,Devil In A New Dress,0
2020-10-10 23:38,Mac Miller,Red Dot Music,324
2020-10-10 23:38,Estelle,American Boy,0
2020-10-10 23:38,Kanye West,Stronger,413
2020-10-10 23:38,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",0
2020-10-10 23:38,Childish Gambino,Heartbeat,886
2020-10-10 23:42,The Shins,Australia,236733
2020-10-10 23:42,ScHoolboy Q,Man Of The Year,5851
2020-10-10 23:43,Iration,Summer Nights,2617
2020-10-10 23:43,Lyrics Born,Callin' Out,8814
2020-10-10 23:43,Generationals,Put a Light On,1060
2020-10-10 23:43,Injury Reserve,Yo,2356
2020-10-10 23:43,Jack Johnson,Upside Down,23
2020-10-10 23:43,Joe Hertz,Playing for You,1331
2020-10-10 23:43,Drake,Pound Cake / Paris Morton Music 2,1858
2020-10-10 23:43,Kendrick Lamar,Rigamortus,9090
2020-10-10 23:43,Peter Bjorn and John,Young Folks,2180
2020-10-10 23:43,Norah Jones,Don't Know Why,1413
2020-10-10 23:43,Grizzly Bear,Two Weeks,2649
2020-10-10 23:43,Foster The People,Pumped Up Kicks,1910
2020-10-10 23:44,Armand Van Helden,Full Moon,68282
2020-10-10 23:45,Ra Ra Riot,Bad To Worse,17736
2020-10-10 23:45,The Kooks,Westside,1158
2020-10-10 23:45,Motez,The Vibe - Tcts Remix,1946
2020-10-10 23:45,Granata,Flamingos,2749
2020-10-10 23:45,Steve Lacy,C U Girl,1302
2020-10-10 23:45,Against All Logic,Now U Got Me Hooked,1977
2020-10-10 23:49,Ruby Empress,Strung Out,223813
2020-10-10 23:52,Larry Lovestein & The Velvet Revival,Suspicions,220499
2020-10-10 23:53,Jalen Santoy,Foreplay,1550
2020-10-10 23:53,JAWNY,Honeypie,20282
2020-10-11 00:23,A.Dd+,Insomniac Dreaming,87612
2020-10-11 17:41,Robby Hunter Band,Corazón,6805
2020-10-11 17:42,Imad Royal,Round Two,4344
2020-10-11 17:45,Two Door Cinema Club,Talk - Single Edit,33234
2020-10-11 17:45,Los Stellarians,Didn't I,1038
2020-10-11 17:45,Gift Of Gab,Rat Race,410
2020-10-11 17:45,Mallrat,For Real,456
2020-10-11 17:45,A. Charles,Two Left Feet,7293
2020-10-11 17:45,NoMBe,Miss Mirage,895
2020-10-11 17:45,Cool Company,Slice of Paradise,182269
2020-10-11 17:45,Against All Logic,Now U Got Me Hooked,1204
2020-10-11 17:46,Jalen Santoy,Foreplay,1792
2020-10-11 17:46,Joey Pecoraro,Tired Boy,4822
2020-10-11 17:46,2nd Exit,Decent Audio,2298
2020-10-11 17:46,The Jack Moves,Nasty,2132
2020-10-11 17:46,Khruangbin,People Everywhere (Still Alive),1600
2020-10-11 17:46,Granata,Flamingos,1516
2020-10-11 17:46,Anderson .Paak,The Bird,2140
2020-10-11 17:46,ogHolyGhost,Fantasy,1837
2020-10-11 17:46,Reva DeVito,BYE,4305
2020-10-11 17:46,Beshken,Know You Well (feat. Mothica & Mayo),1315
2020-10-11 17:46,Holy Ghost!,Nicky Buckingham - Each Other Remix - Justin Strauss & Max Pask,1454
2020-10-11 17:48,Bibio,The Art Of Living,1506
2020-10-11 17:48,Sugar Candy Mountain,666,2417
2020-10-11 17:48,StayLoose,Been So Long,4083
2020-10-11 17:48,Tim Atlas,Compromised,2225
2020-10-11 17:48,The Knocks,Time,1529
2020-10-11 17:48,Walker & Royce,Role Models,104359
2020-10-11 17:51,Jackson Breit,Red Light,190140
2020-10-11 17:52,TOPS,Petals,38432
2020-10-11 17:52,Kill Paris,Way Out,2179
2020-10-11 17:55,Shoos Off,Dandelion,227407
2020-10-11 18:09,ZHU,As Crazy As It Is,120317
2020-10-11 21:24,Lou Phelps,Rent Is Due (feat. Key!),2453
2020-10-11 21:24,Tim Ayre,Laxx,1432
2020-10-11 21:24,Lewis Del Mar,Wave(s),2360
2020-10-11 21:24,Denzel Curry,BLACK BALLOONS | 13LACK 13ALLOONZ - Pazmal Remix,220
2020-10-11 21:24,Spooky Mansion,Brink of Death,817
2020-10-11 21:24,Sad,Slow - Shuko Remix,0
2020-10-11 21:24,Seinabo Sey,Pistols At Dawn - Lucian x Mickey Valen Remix,0
2020-10-11 21:28,Carter Reeves,Grip,7436
2020-10-11 21:28,Tambourines,Sunny Side,615
2020-10-11 21:28,Funkadelic,Ain't That Funkin' Kinda Hard on You? - We Ain't Neva Gonna Stop Remix,1689
2020-10-11 21:28,Anthony B,Chill Out,1778
2020-10-11 21:28,Sugar Candy Mountain,Windows,12
2020-10-11 21:28,Death Cab for Cutie,I Dreamt We Spoke Again - Louis the Child Remix,190399
2020-10-11 21:28,Fat Night,Sun Go Down,1210
2020-10-11 21:32,Marlon Craft,Mom's Whiskey (feat. Kota the Friend),1742
2020-10-11 21:32,Bombay Bicycle Club,Carry Me,8
2020-10-11 21:32,Babe Rainbow,Love Forever,1190
2020-10-11 21:32,Pasha,Around the Area,2511
2020-10-11 21:32,Tambourines,Sunny Side,6482
2020-10-11 21:32,Anthony B,Chill Out,242173
2020-10-11 21:32,Parcels,Tieduprightnow,2144
2020-10-11 21:32,Abhi The Nomad,Song3,2965
2020-10-11 21:35,Masego,Navajo,194157
2020-10-11 21:36,SLUMBERJACK,Enigma,1806
2020-10-11 21:36,Flamingosis,Brunch at the Bodega,7313
2020-10-11 21:36,Robert Glasper,Find You - KAYTRANADA Remix,3527
2020-10-11 21:39,Dam Swindle,"Yes, No, Maybe",9665
2020-10-11 21:39,The Kooks,Bad Habit,3866
2020-10-11 21:39,Crown And The M.O.B.,Love My People,1486
2020-10-11 21:39,Kota the Friend,Volvo,176904
2020-10-11 21:39,FISHDOCTOR,Summer in the Wintertime,1420
2020-10-11 21:39,Visionary,Top Down,1487
2020-10-11 21:39,Aliotta Haynes Jeremiah,Lake Shore Drive,1554
2020-10-11 21:39,KAYTRANADA,10%,7675
2020-10-11 21:39,Young Empires,So Cruel,1211
2020-10-11 21:39,The Great Escape,I Can't Resist - Nebbra Remix,1078
2020-10-11 21:39,Guantanamo Bay Surf Club,Halves and Quarters,2145
2020-10-11 21:39,Kid Cudi,By Design,8180
2020-10-11 21:39,Bluedoom,4:20 PM,1960
2020-10-11 21:39,Ben Beal,Good Morning,2817
2020-10-11 21:39,High Rule,Fomo,2493
2020-10-11 21:40,Free Nationals,Time,2218
2020-10-11 21:40,MED,Drive In,897
2020-10-11 21:40,Young Franco,Otherside - Two Another Remix,0
2020-10-11 21:42,Wasiu,No Jumper - Dear Lola Edit,1598
2020-10-11 21:42,MED,Drive In,168533
2020-10-11 21:42,Young Franco,Otherside - Two Another Remix,2814
2020-10-11 21:43,SunSquabi,Cinnamon,945
2020-10-11 21:43,Trash Panda,Heartbreak Pulsar,1440
2020-10-11 21:43,Opiuo,Send It,450
2020-10-11 21:43,Chali 2na,Comin' Thru,1663
2020-10-11 21:43,Pool Cosby,A Poem Is a Hustle (feat. Raekwon),3974
2020-10-11 21:43,Strangers You Know,Smoke and Mirrors,3840
2020-10-11 22:03,Rejjie Snow,Cookie Chips,43759
2020-10-12 01:22,Soleima,Low Life,179995
2020-10-12 01:26,The Growlers,Night Ride,251424
2020-10-12 01:26,Whitney,Southern Nights,22815
2020-10-12 04:49,bLAck pARty,Bloom,2154
2020-10-12 04:49,The Arcs,Chains of Love,3377
2020-10-12 04:49,Kelis,Millionaire (feat. André 3000),1460
2020-10-12 04:49,KLOE,Teenage Craze (SACHI Remix),1293
2020-10-12 04:49,Red Hot Chili Peppers,Hard to Concentrate,1781
2020-10-12 04:49,Esese,Slow Down (feat. Cazeaux O.S.L.O.),2424
2020-10-12 04:49,EMEFE,Sun Spat,1272
2020-10-12 04:49,Big Words,TTYDTM,1250
2020-10-12 04:49,Cold Callers,Summer Nights,1407
2020-10-12 04:49,88-Keys,That's Life (feat. Mac Miller & Sia),58918
2020-10-12 04:49,Jay Rock,Hood Gone Love It (feat. Kendrick Lamar),2676
2020-10-12 04:52,The Celestics,Uptempo,155402
2020-10-12 04:55,Lime Cordiale,Dirt Cheap,175126
2020-10-12 04:56,DJ Grumble,HelloHello,80404
2020-10-12 05:10,tourdefrance,Solou,10494
2020-10-12 17:48,Bret Weinstein | DarkHorse Podcast,"#49: Political Compass, Lies, & the Authoritarian Right (Bret Weinstein & Heather Heying DarkHorse Livestream)",457820
2020-10-12 21:43,Bret Weinstein | DarkHorse Podcast,"#49: Political Compass, Lies, & the Authoritarian Right (Bret Weinstein & Heather Heying DarkHorse Livestream)",708260
2020-10-13 00:35,Bret Weinstein | DarkHorse Podcast,"#49: Political Compass, Lies, & the Authoritarian Right (Bret Weinstein & Heather Heying DarkHorse Livestream)",3162720
2020-10-13 01:13,The Joe Rogan Experience,#1545 - W. Keith Campbell,0
2020-10-13 01:13,Bakar,Hell N Back,4158
2020-10-13 01:17,Bakar,Hell N Back,209478
2020-10-13 01:19,Still Woozy,Window,139293
2020-10-13 01:23,Tom Misch,It Runs Through Me,261881
2020-10-13 01:28,Barney Artist,"Good to Be Home (feat. Tom Misch, Loyle Carner & Rebel Kleff)",263090
2020-10-13 01:29,Dominic Fike,Politics & Violence,99817
2020-10-13 01:33,Masego,Navajo,194157
2020-10-13 01:37,Kota the Friend,Long Beach,252779
2020-10-13 01:39,Still Woozy,Goodie Bag,146390
2020-10-13 01:40,Mura Masa,Deal Wiv It (with slowthai),59990
2020-10-13 01:41,Tom Misch,Nightrider,13753
2020-10-13 01:44,NEIL FRANCES,Music Sounds Better with You,198305
2020-10-13 01:47,Theophilus London,Only You,199098
2020-10-13 01:49,Sticky Fingers,Cyclone (The Village Sessions),9913
2020-10-13 01:49,Arlo Parks,Eugene,108568
2020-10-13 01:53,Healy,Reckless,237157
2020-10-13 01:57,Tom Misch,What Kinda Music,230470
2020-10-13 02:00,Joy Crookes,Early,193934
2020-10-13 02:01,Theophilus London,Whiplash,33741
2020-10-13 02:01,Loyle Carner,Ottolenghi,16969
2020-10-13 02:04,Free Nationals,Eternal Light,193740
2020-10-13 02:07,binki,Wiggle,179908
2020-10-13 02:09,SiR,D'Evils,74262
